threshold,final_accuracy,after_layer1_isolated_accuracy,after_layer1_rate,after_layer1_accuracy,after_layer2_isolated_accuracy,after_layer2_rate,after_layer2_accuracy,after_layer3_isolated_accuracy,after_layer3_rate,after_layer3_accuracy,after_layer1_sequential_rate,after_layer1_sequential_accuracy,after_layer2_sequential_rate,after_layer2_sequential_accuracy,after_layer3_sequential_rate,after_layer3_sequential_accuracy,final_rate,overall_accuracy
0.35,99.62962962962963,72.96296296296296,7.777777777777778,85.71428571428571,80.74074074074075,89.25925925925925,84.64730290456431,96.66666666666667,99.25925925925925,97.38805970149254,7.777777777777778,85.71428571428571,81.48148148148148,84.54545454545455,10.74074074074074,93.10344827586206,0.0,85.55555555555556
0.36,99.62962962962963,72.96296296296296,5.925925925925926,81.25,80.74074074074075,86.66666666666667,85.04273504273505,96.66666666666667,98.88888888888889,97.37827715355806,5.925925925925926,81.25,80.74074074074075,85.3211009174312,12.962962962962964,94.28571428571429,0.37037037037037035,86.29629629629629
0.37,99.62962962962963,72.96296296296296,4.814814814814815,84.61538461538461,80.74074074074075,85.55555555555556,86.14718614718615,96.66666666666667,98.51851851851852,97.74436090225564,4.814814814814815,84.61538461538461,80.74074074074075,86.23853211009174,13.703703703703704,94.5945945945946,0.7407407407407407,87.03703703703704
0.38,99.62962962962963,72.96296296296296,4.444444444444445,83.33333333333333,80.74074074074075,84.81481481481481,86.02620087336244,96.66666666666667,98.51851851851852,97.74436090225564,4.444444444444445,83.33333333333333,80.37037037037037,86.17511520737327,14.444444444444445,94.87179487179488,0.7407407407407407,87.03703703703704
0.39,99.62962962962963,72.96296296296296,4.444444444444445,83.33333333333333,80.74074074074075,82.96296296296296,87.05357142857143,96.66666666666667,97.4074074074074,98.09885931558935,4.444444444444445,83.33333333333333,78.51851851851852,87.26415094339623,14.814814814814815,97.5,2.2222222222222223,88.51851851851852
0.4,99.62962962962963,72.96296296296296,3.7037037037037037,90.0,80.74074074074075,80.37037037037037,88.0184331797235,96.66666666666667,97.4074074074074,98.09885931558935,3.7037037037037037,90.0,76.66666666666667,87.92270531400966,17.40740740740741,97.87234042553192,2.2222222222222223,89.62962962962963
0.41,99.62962962962963,72.96296296296296,3.7037037037037037,90.0,80.74074074074075,78.88888888888889,88.73239436619718,96.66666666666667,97.03703703703704,98.09160305343511,3.7037037037037037,90.0,75.55555555555556,88.72549019607843,18.14814814814815,97.95918367346938,2.5925925925925926,90.37037037037037
0.42,99.62962962962963,72.96296296296296,3.3333333333333335,88.88888888888889,80.74074074074075,75.18518518518519,89.16256157635468,96.66666666666667,96.29629629629629,98.07692307692308,3.3333333333333335,88.88888888888889,71.85185185185185,89.17525773195877,21.85185185185185,98.30508474576271,2.962962962962963,91.11111111111111
0.43,99.62962962962963,72.96296296296296,2.962962962962963,87.5,80.74074074074075,71.48148148148148,90.67357512953367,96.66666666666667,95.55555555555556,98.06201550387597,2.962962962962963,87.5,68.51851851851852,90.8108108108108,25.185185185185187,98.52941176470588,3.3333333333333335,92.5925925925926
0.44,99.62962962962963,72.96296296296296,2.962962962962963,87.5,80.74074074074075,68.14814814814815,91.30434782608695,96.66666666666667,95.55555555555556,98.06201550387597,2.962962962962963,87.5,65.18518518518519,91.47727272727273,28.14814814814815,97.36842105263158,3.7037037037037037,92.96296296296296
